latitude,longitude,local_government_area,year,severity,speed_limit,intersection,road_position_horizontal,road_wet,weather,crash_type,lighting,traffic_controls,casualties,fatalities,serious_injuries,minor_injuries,car_sedan,car_utility,car_van,car_4x4,car_station_wagon,motor_cycle,truck_small,truck_large,bus,taxi,bicycle,scooter,pedestrian,inanimate,train,tram
-35.19549455,173.9622396,Far North District,2018,minor_injury,100,TRUE,curved_view_open,,fine,,darkness_not_lit,stop_sign,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-35.07188298,173.7159388,Far North District,2018,minor_injury,100,TRUE,straight,,fine,,daylight,giveway_sign,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-36.86011218,174.8373599,Auckland,2018,minor_injury,50,TRUE,curved_view_open,,rain,,darkness_not_lit,traffic_lights,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-36.89707795,174.7334743,Auckland,2018,minor_injury,50,TRUE,straight,,fine,,daylight,traffic_lights,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-36.89707795,174.7334743,Auckland,2018,minor_injury,50,TRUE,straight,,fine,,daylight,traffic_lights,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-43.6333496,172.3780547,Selwyn District,2018,minor_injury,100,TRUE,straight,,fine,,daylight,giveway_sign,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-37.78706148,175.2632553,Hamilton City,2018,minor_injury,50,TRUE,straight,,fine,,daylight,traffic_lights,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-36.86233538,174.6332802,Auckland,2018,minor_injury,50,TRUE,straight,,rain,,daylight,giveway_sign,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-39.05686825,174.0835904,New Plymouth District,2018,minor_injury,50,TRUE,straight,,fine,,daylight,traffic_lights,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-45.90292684,170.499306,Dunedin City,2018,minor_injury,50,TRUE,straight,,fine,,daylight,giveway_sign,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-36.7646065,174.5568486,Auckland,2018,minor_injury,80,FALSE,curved_view_open,,rain,,daylight,,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-36.80914399,175.0562667,Auckland,2018,minor_injury,50,TRUE,curved_view_open,,rain,,darkness_not_lit,giveway_sign,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-37.78522418,175.2711588,Hamilton City,2018,minor_injury,50,TRUE,straight,,fine,,darkness_not_lit,giveway_sign,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-40.90007374,175.0140227,Kapiti Coast District,2018,minor_injury,50,TRUE,straight,,fine,,daylight,giveway_sign,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-40.19151954,175.3888658,Manawatu District,2018,minor_injury,100,TRUE,straight,,fine,,daylight,giveway_sign,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-38.1358639,176.293782,Rotorua District,2018,minor_injury,60,FALSE,straight,,fine,,daylight,,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-36.75423823,174.5951284,Auckland,2018,minor_injury,80,FALSE,curved_view_open,,fine,,darkness_not_lit,,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-37.24279445,174.7144416,Auckland,2018,minor_injury,100,FALSE,straight,,rain,,darkness_not_lit,,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-42.38621662,172.128108,Buller District,2018,minor_injury,100,FALSE,curved_view_open,,fine,,daylight,,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-37.87894219,175.9230503,Matamata-Piako District,2018,minor_injury,100,FALSE,curved_view_open,,rain,,daylight,,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-46.28085989,168.3413507,Southland District,2018,minor_injury,100,FALSE,straight,,rain,,daylight,,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-39.58077901,174.2808805,South Taranaki District,2018,minor_injury,50,FALSE,straight,,fine,,daylight,giveway_sign,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-36.97669739,174.7842709,Auckland,2018,minor_injury,50,FALSE,straight,,rain,,daylight,,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-46.10645317,169.1367714,Gore District,2018,minor_injury,100,FALSE,curved_view_open,,fine,,daylight,,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-45.25653872,169.3917998,Central Otago District,2018,minor_injury,50,FALSE,curved_view_open,,fine,,darkness_not_lit,,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-41.11790065,174.9395098,Porirua City,2018,minor_injury,100,FALSE,straight,,fine,,daylight,,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-36.8838319,175.0207267,Auckland,2018,minor_injury,100,FALSE,straight,,rain,,darkness_not_lit,,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-37.79092723,176.5289581,Western Bay Of Plenty District,2018,minor_injury,50,FALSE,straight,,fine,,daylight,,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-35.3622375,173.8152565,Far North District,2018,minor_injury,100,FALSE,curved_view_open,,rain,,daylight,,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-41.97209146,174.0433618,Kaikoura District,2018,minor_injury,100,FALSE,curved_view_open,,fine,,darkness_not_lit,,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-38.89020306,175.2487326,Ruapehu District,2018,minor_injury,100,FALSE,curved_view_open,,fine,,daylight,,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-36.78491347,175.0543751,Auckland,2018,minor_injury,50,FALSE,curved_view_open,,fine,,daylight,,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-45.46876627,170.7803546,Waitaki District,2018,minor_injury,100,FALSE,straight,,fine,,daylight,,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-37.14455992,175.6560407,Thames-Coromandel District,2018,minor_injury,100,FALSE,curved_view_open,,rain,,darkness_not_lit,,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-45.87669798,170.3492371,Dunedin City,2018,minor_injury,50,FALSE,straight,,rain,,daylight,,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-45.08701542,170.9271088,Waitaki District,2018,minor_injury,50,TRUE,straight,,fine,,daylight,,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-37.60798442,175.6411487,Matamata-Piako District,2018,minor_injury,100,FALSE,straight,,fine,,daylight,,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-35.7377039,174.1355565,Whangarei District,2018,minor_injury,100,TRUE,straight,,rain,,darkness_not_lit,giveway_sign,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-35.02304949,173.8699921,Far North District,2018,minor_injury,100,FALSE,curved_view_open,,fine,,daylight,,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-36.82665549,174.6150975,Auckland,2018,minor_injury,50,FALSE,straight,,fine,,daylight,,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-40.80749389,175.1170835,Kapiti Coast District,2018,minor_injury,100,FALSE,straight,,rain,,dawn_dusk,,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-37.61162325,175.1892992,Waikato District,2018,minor_injury,70,FALSE,straight,,fine,,daylight,,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-39.47785836,176.910592,Napier City,2018,minor_injury,50,FALSE,straight,,fine,,daylight,,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-46.23582007,168.3411896,Southland District,2018,minor_injury,100,FALSE,straight,,rain,,darkness_not_lit,,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-39.5361315,176.8415274,Napier City,2018,minor_injury,50,TRUE,curved_view_open,,fine,,darkness_not_lit,,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-36.87148085,174.667266,Auckland,2018,minor_injury,50,FALSE,straight,,fine,,daylight,,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-44.93844604,168.8314877,Queenstown-Lakes District,2018,minor_injury,50,FALSE,straight,,fine,,darkness_not_lit,,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-43.608121,172.6734446,Christchurch City,2018,minor_injury,50,FALSE,curved_view_open,,fine,,darkness_not_lit,,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-37.08394118,175.08241,Auckland,2018,minor_injury,100,TRUE,straight,,fine,,daylight,,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-36.85601424,174.7688424,Auckland,2018,minor_injury,80,FALSE,straight,,fine,,daylight,,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-43.43614871,172.6520799,Christchurch City,2018,minor_injury,70,FALSE,straight,,fine,,dawn_dusk,,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-39.00102886,175.3771267,Ruapehu District,2018,minor_injury,70,FALSE,straight,,rain,,darkness_not_lit,,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-37.58651883,175.6556536,Matamata-Piako District,2018,minor_injury,100,TRUE,straight,,fine,,daylight,stop_sign,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-45.90127313,170.300186,Dunedin City,2018,minor_injury,100,FALSE,straight,,rain,,daylight,,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-36.82921317,174.6072799,Auckland,2018,minor_injury,50,FALSE,straight,,fine,,darkness_not_lit,,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-44.04472459,171.2683613,Timaru District,2018,minor_injury,100,FALSE,straight,,fine,,dawn_dusk,,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-37.73758902,176.1013113,Tauranga City,2018,minor_injury,100,FALSE,straight,,rain,,daylight,,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-37.68272368,175.317636,Waikato District,2018,minor_injury,100,TRUE,straight,,fine,,daylight,giveway_sign,4,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-41.30887826,174.7924615,Wellington City,2018,minor_injury,50,TRUE,straight,,fine,,daylight,stop_sign,4,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-41.30887826,174.7924615,Wellington City,2018,minor_injury,50,TRUE,straight,,fine,,daylight,stop_sign,4,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-41.22898255,174.7994877,Wellington City,2018,minor_injury,50,TRUE,curved_view_open,,fine,,daylight,,4,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-41.47641325,173.9627931,Marlborough District,2018,minor_injury,100,FALSE,straight,,fine,,darkness_not_lit,,4,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-41.18992393,174.9298062,Hutt City,2018,minor_injury,100,TRUE,straight,,fine,,darkness_not_lit,traffic_lights,3,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-37.22682169,175.0308039,Waikato District,2018,minor_injury,90,TRUE,curved_view_open,,fine,,daylight,giveway_sign,3,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-37.3927462,175.8414605,Hauraki District,2018,minor_injury,50,TRUE,straight,,fine,,daylight,stop_sign,3,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-43.40741798,172.0389162,Selwyn District,2018,minor_injury,100,TRUE,straight,,fine,,daylight,giveway_sign,3,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-43.45115655,172.6283996,Christchurch City,2018,minor_injury,60,TRUE,straight,,fine,,daylight,traffic_lights,3,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-43.4753225,172.6169629,Christchurch City,2018,minor_injury,60,TRUE,straight,,mist,,daylight,giveway_sign,3,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-36.75648414,174.7322986,Auckland,2018,minor_injury,100,FALSE,straight,,fine,,daylight,,3,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-44.53344435,171.1857091,Waimate District,2018,minor_injury,70,FALSE,curved_view_open,,rain,,daylight,,3,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-44.18768555,170.1246068,Mackenzie District,2018,minor_injury,100,TRUE,straight,,fine,,daylight,giveway_sign,3,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-37.18048063,174.8919177,Auckland,2018,minor_injury,70,FALSE,curved_view_open,,fine,,daylight,,3,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-36.53342193,174.6907397,Auckland,2018,minor_injury,80,FALSE,straight,,fine,,daylight,,3,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-35.79946253,173.7268912,Kaipara District,2018,minor_injury,100,FALSE,curved_view_open,,fine,,daylight,,3,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-35.55240535,174.2816232,Whangarei District,2018,minor_injury,100,FALSE,straight,,rain,,daylight,,3,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-36.88158801,174.7214101,Auckland,2018,minor_injury,50,FALSE,straight,,fine,,daylight,,3,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-35.25723953,173.9230433,Far North District,2018,minor_injury,80,FALSE,curved_view_open,,fine,,darkness_not_lit,,3,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-45.89209823,170.5033886,Dunedin City,2018,minor_injury,50,FALSE,straight,,fine,,daylight,,3,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-41.74595524,171.6137949,Buller District,2018,minor_injury,50,FALSE,straight,,fine,,daylight,,3,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-37.66781281,175.1490712,Waikato District,2018,minor_injury,50,FALSE,straight,,rain,,daylight,,3,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-39.02128074,174.1946452,New Plymouth District,2018,serious_injury,80,TRUE,straight,,fine,,daylight,giveway_sign,6,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-38.18171338,175.8613211,South Waikato District,2018,fatality,100,FALSE,curved_view_open,,fine,,daylight,,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-44.13756056,171.2979538,Timaru District,2018,fatality,80,FALSE,straight,,fine,,daylight,,4,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-36.94058456,174.8436363,Auckland,2018,serious_injury,50,TRUE,straight,,fine,,daylight,traffic_lights,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-36.94058456,174.8436363,Auckland,2018,serious_injury,50,TRUE,straight,,fine,,daylight,traffic_lights,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-37.0267295,174.8896365,Auckland,2018,serious_injury,50,TRUE,straight,,fine,,darkness_not_lit,giveway_sign,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-37.0267295,174.8896365,Auckland,2018,serious_injury,50,TRUE,straight,,fine,,darkness_not_lit,giveway_sign,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-43.56988377,172.4979634,Selwyn District,2018,serious_injury,80,TRUE,straight,,rain,,darkness_not_lit,stop_sign,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-43.89372228,171.7444804,Ashburton District,2018,serious_injury,50,TRUE,straight,,fine,,daylight,giveway_sign,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-36.84708589,174.7734143,Auckland,2018,serious_injury,50,FALSE,straight,,fine,,daylight,,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-36.84708589,174.7734143,Auckland,2018,serious_injury,50,FALSE,straight,,fine,,daylight,,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-45.89189718,170.3328653,Dunedin City,2018,serious_injury,50,TRUE,straight,,fine,,dawn_dusk,giveway_sign,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-37.13056901,174.803964,Auckland,2018,serious_injury,70,FALSE,curved_view_open,,fine,,darkness_not_lit,,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-37.23157893,174.7021829,Auckland,2018,serious_injury,100,TRUE,curved_view_open,,rain,,daylight,,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-36.85645724,174.8671413,Auckland,2018,serious_injury,50,TRUE,straight,,fine,,daylight,stop_sign,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-36.83367394,174.743558,Auckland,2018,serious_injury,80,FALSE,straight,,fine,,daylight,,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-43.66820513,172.66105,Christchurch City,2018,serious_injury,100,TRUE,straight,,fine,,daylight,stop_sign,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-39.61994943,176.7960401,Hastings District,2018,serious_injury,70,FALSE,straight,,fine,,daylight,,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-40.23156246,175.3874756,Manawatu District,2018,serious_injury,100,TRUE,straight,,fine,,daylight,,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-37.11373211,174.9420237,Auckland,2018,serious_injury,100,FALSE,straight,,fine,,daylight,,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-36.74018224,174.5068854,Auckland,2018,serious_injury,80,FALSE,curved_view_open,,rain,,daylight,,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-43.5150203,172.2413926,Selwyn District,2018,serious_injury,100,TRUE,straight,,fine,,daylight,giveway_sign,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-37.96548078,176.1719825,Rotorua District,2018,serious_injury,100,FALSE,curved_view_open,,fine,,dawn_dusk,,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-41.62834705,172.6993919,Tasman District,2018,serious_injury,100,FALSE,curved_view_open,,fine,,daylight,,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-40.79367106,175.128129,Kapiti Coast District,2018,serious_injury,100,FALSE,straight,,fine,,daylight,,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-37.00740719,174.9348305,Auckland,2018,serious_injury,80,FALSE,curved_view_open,,rain,,daylight,,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-38.56364458,176.0475036,Taupo District,2018,serious_injury,100,FALSE,straight,,rain,,daylight,,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-44.38485929,171.2082208,Timaru District,2018,serious_injury,50,FALSE,curved_view_open,,rain,,daylight,,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-36.78311395,174.5710848,Auckland,2018,serious_injury,80,FALSE,straight,,fine,,daylight,,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-38.02261234,176.3443685,Rotorua District,2018,serious_injury,70,FALSE,curved_view_open,,fine,,darkness_not_lit,,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-37.21492539,174.7459621,Auckland,2018,serious_injury,100,FALSE,curved_view_open,,rain,,daylight,,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-37.77527542,175.2678911,Hamilton City,2018,fatality,50,FALSE,straight,,fine,,darkness_not_lit,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-37.23984636,174.7496145,Auckland,2018,serious_injury,70,TRUE,curved_view_open,,rain,,daylight,giveway_sign,3,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-39.92519247,175.6267372,Rangitikei District,2018,serious_injury,100,FALSE,curved_view_open,,fine,,daylight,,3,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-37.15708313,175.621385,Thames-Coromandel District,2018,serious_injury,100,FALSE,curved_view_open,,fine,,darkness_not_lit,,3,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-37.18145978,174.6471905,Auckland,2018,serious_injury,100,FALSE,straight,,fine,,daylight,,3,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-37.69343288,176.0473797,Western Bay Of Plenty District,2018,serious_injury,90,FALSE,straight,,fine,,daylight,,3,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-40.7049304,175.6574201,Tararua District,2018,serious_injury,100,FALSE,curved_view_open,,fine,,darkness_not_lit,,3,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-35.0615598,173.8876069,Far North District,2018,serious_injury,100,FALSE,curved_view_open,,fine,,daylight,,3,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-35.17213657,173.1644077,Far North District,2018,serious_injury,100,FALSE,straight,,fine,,daylight,,3,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-46.09455131,169.0504425,Gore District,2018,serious_injury,100,FALSE,curved_view_open,,fine,,daylight,,3,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-38.04901859,176.0746993,Rotorua District,2018,fatality,100,FALSE,straight,,fine,,daylight,,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-41.53809943,173.9622809,Marlborough District,2018,fatality,50,TRUE,straight,,fine,,daylight,giveway_sign,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-36.94706982,175.8025447,Thames-Coromandel District,2018,fatality,100,FALSE,straight,,fine,,darkness_not_lit,,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-42.24179556,172.2287367,Buller District,2018,fatality,100,FALSE,straight,,fine,,daylight,,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-38.45831365,176.3167146,Rotorua District,2018,fatality,100,FALSE,straight,,fine,,darkness_not_lit,,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-37.12421404,174.9104158,Auckland,2018,fatality,100,FALSE,straight,,rain,,darkness_not_lit,,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-43.20350054,172.7415769,Hurunui District,2018,serious_injury,100,TRUE,straight,,fine,,daylight,giveway_sign,4,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-37.23840081,174.7066314,Auckland,2018,serious_injury,100,FALSE,curved_view_open,,rain,,daylight,,5,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-35.29559197,173.9560984,Far North District,2018,fatality,100,FALSE,curved_view_open,,fine,,darkness_not_lit,,6,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-40.14305842,176.157357,Tararua District,2018,serious_injury,100,FALSE,straight,,fine,,daylight,,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-46.39967106,168.5059837,Southland District,2018,serious_injury,100,TRUE,straight,,rain,,daylight,giveway_sign,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-45.20631107,169.3443637,Central Otago District,2018,fatality,100,TRUE,straight,,fine,,daylight,stop_sign,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-36.74588226,174.4374178,Auckland,2018,fatality,100,FALSE,curved_view_open,,rain,,daylight,,5,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-43.12500438,172.7332528,Hurunui District,2018,fatality,100,FALSE,curved_view_open,,fine,,darkness_not_lit,,5,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-34.83406625,173.1413455,Far North District,2018,fatality,100,FALSE,curved_view_open,,fine,,daylight,,4,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-39.55509795,176.8816333,Napier City,2018,fatality,100,FALSE,curved_view_open,,fine,,daylight,,4,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-36.35820914,174.7475004,Auckland,2018,serious_injury,100,FALSE,curved_view_open,,fine,,daylight,,6,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-41.23261292,174.8086553,Wellington City,2018,property_damage,80,TRUE,straight,,rain,,darkness_not_lit,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-41.23261292,174.8086553,Wellington City,2018,property_damage,80,TRUE,straight,,rain,,darkness_not_lit,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-41.17790972,174.9473715,Hutt City,2018,property_damage,100,TRUE,straight,,fine,,daylight,giveway_sign,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-35.73434516,174.3049224,Whangarei District,2018,property_damage,50,TRUE,straight,,fine,,daylight,stop_sign,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-36.85841774,174.7635923,Auckland,2018,property_damage,50,TRUE,straight,,fine,,darkness_not_lit,traffic_lights,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-36.85841774,174.7635923,Auckland,2018,property_damage,50,TRUE,straight,,fine,,darkness_not_lit,traffic_lights,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-37.06643502,174.9424251,Auckland,2018,property_damage,50,TRUE,curved_view_open,,fine,,darkness_not_lit,stop_sign,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-36.89940367,174.7054363,Auckland,2018,property_damage,50,TRUE,straight,,rain,,darkness_not_lit,stop_sign,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-36.85245237,174.773785,Auckland,2018,property_damage,50,TRUE,curved_view_open,,fine,,darkness_not_lit,giveway_sign,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-36.85245237,174.773785,Auckland,2018,property_damage,50,TRUE,straight,,rain,,darkness_not_lit,traffic_lights,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-36.8587134,174.750913,Auckland,2018,property_damage,40,TRUE,straight,,fine,,daylight,traffic_lights,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
