latitude,longitude,local_government_area,statistical_area,crash_id,date_time_id,description_id,vehicles_id,casualties_id,year
-41.16899708,174.8521051,Wellington City,573525,NZ651789,2018----,957132,1c1mc,1c1m,2018
-44.4249685,171.2419326,Timaru District,598201,NZ651790,2018----,957133,1c,1c1m,2018
-38.57482412,178.0404232,Gisborne District,544001,NZ651791,2018----,957134,2i,1c1m,2018
-41.3023399,174.7743897,Wellington City,573300,NZ651792,2018----,957135,1b1p,1c1m,2018
-36.79006376,174.7504922,Auckland,507900,NZ651794,2018----,957137,1f1s,1c1m,2018
-36.91512592,174.7777726,Auckland,519710,NZ651795,2018----,957138,4c2i,1c1m,2018
-44.61286031,171.1451002,Waimate District,600410,NZ651796,2018----,957139,1c1i,1c1m,2018
-40.81242938,175.6224794,Masterton District,578401,NZ651800,2018----,957143,1mc1i,2c2s,2018
-36.94436836,174.8547434,Auckland,521802,NZ651802,2018----,957145,1c2i,1c1s,2018
-43.51741433,172.6380773,Christchurch City,592402,NZ651804,2018----,957147,3c1i,1c1m,2018
-39.10079115,174.0596534,New Plymouth District,551021,NZ651806,2018----,957149,1c1i,1c1m,2018
-36.89187334,174.8122443,Auckland,520201,NZ651811,2018----,957154,1c,1c1m,2018
-46.11651371,169.9679788,Clutha District,606800,NZ651812,2018----,957155,3c2i,1c1m,2018
-41.2443997,174.8186109,Wellington City,574002,NZ651813,2018----,957156,2c,1c1s,2018
-45.94205223,170.3391552,Dunedin City,602000,NZ651815,2018----,957158,2c,1c1m,2018
-46.27553981,169.6624509,Clutha District,607300,NZ651816,2018----,957159,1i,1c1m,2018
-45.6953873,170.0520837,Dunedin City,602600,NZ651817,2018----,957160,,1c1m,2018
-37.78577395,175.2315591,Hamilton City,528501,NZ651819,2018----,957162,2c1i,1c1m,2018
-36.89170117,174.8635672,Auckland,520601,NZ651820,2018----,957163,1mc2i,1c1m,2018
-37.79035408,175.2850105,Hamilton City,529700,NZ651827,2018----,957170,1c1f,2c2m,2018
-44.9551836,168.9567999,Queenstown-Lakes District,609026,NZ651828,2018----,957171,1i,1c1m,2018
-40.20841984,176.1019211,Tararua District,550102,NZ651829,2018----,957172,1c1i,1c1m,2018
-37.80425908,176.0632537,Western Bay Of Plenty District,536630,NZ651830,2018----,957173,1mc1o,1c1m,2018
-39.06166669,177.7813102,Wairoa District,545304,NZ651831,2018----,957174,1c1i,1c1m,2018
-36.90056076,174.6664621,Auckland,511700,NZ651832,2018----,957175,2c,1c1m,2018
-36.88020042,174.6313045,Auckland,510800,NZ651834,2018----,957177,1i1o,1c1m,2018
-40.18113031,175.3815719,Rangitikei District,558900,NZ651838,2018----,957181,2c3i1o,1c1m,2018
-36.67402105,174.6837072,Auckland,506300,NZ651841,2018----,957184,2c,1c1m,2018
-36.865408,174.6664609,Auckland,514801,NZ651843,2018----,957186,2c,1c1m,2018
-36.91632062,174.8724615,Auckland,522920,NZ651847,2018----,957190,1c1mc,1c1m,2018
-41.31417552,174.7906593,Wellington City,576400,NZ651850,2018----,957193,2c2i,1c1m,2018
-39.87507808,175.111519,Wanganui District,558300,NZ651851,2018----,957194,,4c4m,2018
-46.3920879,168.344441,Invercargill City,610800,NZ651852,2018----,957195,2c1i,1c1m,2018
-37.80866204,175.7912952,Matamata-Piako District,535220,NZ651853,2018----,957196,1f1i,1c1m,2018
-45.86809434,170.4776391,Dunedin City,604020,NZ651856,2018----,957199,1c1f1x2i,1c1m,2018
-40.33436695,175.3423411,Manawatu District,561422,NZ651857,2018----,957200,2c1o,1c1m,2018
-37.96233886,176.9836526,Whakatane District,542440,NZ651858,2018----,957201,1c1p1i,1c1m,2018
-37.10553363,174.9500626,Auckland,521301,NZ651861,2018----,957204,1c1b,1c1m,2018
-39.2928109,174.2661314,Stratford District,552900,NZ651862,2018----,957205,3c,1c1m,2018
-36.8689742,174.6058129,Auckland,513220,NZ651864,2018----,957207,1c1p,1c1m,2018
-36.86691956,174.7567541,Auckland,515600,NZ651866,2018----,957209,1mc1o,1c1m,2018
-37.56214302,175.4857131,Matamata-Piako District,534500,NZ651867,2018----,957210,1mc1i,1c1m,2018
-37.10716421,174.8888878,Auckland,521122,NZ651868,2018----,957211,1f2i,1c1m,2018
-37.80630696,175.2867288,Hamilton City,530400,NZ651872,2018----,957215,3c,1c1m,2018
-41.28738892,174.8038744,Wellington City,576700,NZ651874,2018----,957217,1c1s,1c1m,2018
-37.70139056,176.2920744,Tauranga City,536201,NZ651875,2018----,957218,1c1i,2c2m,2018
-36.76827787,174.7014291,Auckland,509100,NZ651877,2018----,957220,1c1mc,1c1m,2018
-37.8083128,175.287847,Hamilton City,530400,NZ651879,2018----,957222,1c1mc,1c1m,2018
-37.56557039,175.1581185,Waikato District,527402,NZ651884,2018----,957227,1c1mc,1c1m,2018
-38.00684567,175.3374764,Waipa District,531003,NZ651885,2018----,957228,2c1i,1c1m,2018
-45.88924867,170.5047924,Dunedin City,602800,NZ651886,2018----,957229,1T1p,2c2s,2018
-39.85448912,174.9432319,Wanganui District,555400,NZ651887,2018----,957230,1c1i,1c1s,2018
-37.81398911,175.2865002,Hamilton City,529200,NZ651888,2018----,957231,1c1i,1c1m,2018
-37.15908782,175.6163087,Thames-Coromandel District,533603,NZ651889,2018----,957232,1c1i,1c1m,2018
-39.5361315,176.8415274,Napier City,547200,NZ651890,2018----,957233,1c,2c2m,2018
-37.69646548,175.1933578,Waikato District,527911,NZ651891,2018----,957234,1c2i,1c1m,2018
-37.26896796,175.2795039,Waikato District,527221,NZ651892,2018----,957235,2i,1c1m,2018
-37.84537667,175.8708201,Matamata-Piako District,535231,NZ651897,2018----,957240,1T1i,1c1s,2018
-41.08911276,175.1002907,Upper Hutt City,566610,NZ651902,2018----,957245,2c1i,1c1s,2018
-38.21389022,175.860115,South Waikato District,535310,NZ651903,2018----,957246,1c1p,2c2s,2018
-37.69331894,175.1876175,Waikato District,527911,NZ651904,2018----,957247,2c1i1o,1c1s,2018
-44.94143859,171.0946084,Waitaki District,600826,NZ651905,2018----,957248,1c2i,1c1s,2018
-37.69560483,176.1612206,Tauranga City,538201,NZ651906,2018----,957249,1c1p,1c1m,2018
-36.87148085,174.667266,Auckland,514801,NZ651909,2018----,957252,1c,2c2m,2018
-42.6583863,173.3169532,Hurunui District,585601,NZ651910,2018----,957253,1T,1c1m,2018
-36.81913568,174.7502686,Auckland,509800,NZ651911,2018----,957254,3c,1c1m,2018
-36.81913568,174.7502686,Auckland,509800,NZ662056,2018----,966395,3c,0c,2018
-36.81913568,174.7502686,Auckland,509800,NZ662146,2018----,966485,1c,0c,2018
-36.99785667,174.8613797,Auckland,524601,NZ651912,2018----,957255,3c,1c1m,2018
-37.73504738,176.1289322,Tauranga City,537601,NZ651913,2018----,957256,1T1s1i,1c1m,2018
-43.51695512,172.63808,Christchurch City,592402,NZ651916,2018----,957259,2c1i,1c1m,2018
-40.84738128,175.0748672,Kapiti Coast District,563704,NZ651917,2018----,957260,1c1i,1c1m,2018
-40.34479321,175.5984301,Palmerston North City,562310,NZ651918,2018----,957261,3c,1c1m,2018
-36.7924281,174.6376785,Auckland,513430,NZ651919,2018----,957262,,3c3m,2018
-35.18942869,173.478168,Far North District,500801,NZ651920,2018----,957263,1c1i,3c3m,2018
-36.97962393,174.8341189,Auckland,524303,NZ651923,2018----,957266,1c1p,1c1m,2018
-36.61340989,174.6819409,Auckland,505802,NZ651924,2018----,957267,1c1f,1c1s,2018
-36.92622799,174.8487578,Auckland,520500,NZ651926,2018----,957269,1c,1c1m,2018
-43.56528455,172.6479323,Christchurch City,594400,NZ651927,2018----,957270,1f1p,1c1m,2018
-44.94088164,168.9649921,Queenstown-Lakes District,609026,NZ651928,2018----,957271,1i,1c1m,2018
-40.34486566,175.6365996,Palmerston North City,562600,NZ651929,2018----,957272,1c2i,1c1m,2018
-45.9896896,169.1888971,Clutha District,607300,NZ651930,2018----,957273,1c1i,1c1m,2018
-38.41592832,175.1045282,Waitomo District,531731,NZ651931,2018----,957274,1c1i,2c2m,2018
-46.40157258,168.3461436,Invercargill City,610800,NZ651932,2018----,957275,2c2i,1c1m,2018
-36.90507819,174.7213318,Auckland,518801,NZ651933,2018----,957276,3c,1c1m,2018
-37.73305457,175.8290574,Matamata-Piako District,535220,NZ651935,2018----,957278,1c1i,1c1m,2018
-36.95822836,174.9128188,Auckland,523713,NZ651936,2018----,957279,1c1b,1c1s,2018
-37.79281915,175.2538922,Hamilton City,529000,NZ651939,2018----,957282,3c1i,1c1s,2018
-38.0006525,175.889097,South Waikato District,535232,NZ651940,2018----,957283,2c,1c1m,2018
-37.79219753,175.2958665,Hamilton City,530200,NZ651945,2018----,957288,1c1b,1c1s,2018
-39.98285304,175.1703784,Wanganui District,558300,NZ651946,2018----,957289,1mc1i,1c1s,2018
-37.80853316,174.8598533,Waikato District,526500,NZ651948,2018----,957291,1c1b,1c1s,2018
-37.79270011,176.3958292,Western Bay Of Plenty District,536653,NZ651949,2018----,957292,1c1i,1c1s,2018
-37.69675933,176.0688337,Western Bay Of Plenty District,536620,NZ651950,2018----,957293,1c1i,1c1s,2018
-36.86202661,174.817787,Auckland,516400,NZ651951,2018----,957294,1c1f,1c1s,2018
-41.44182939,174.0064766,Marlborough District,580444,NZ651952,2018----,957295,2mc,2c1s1m,2018
-45.90142881,170.3818625,Dunedin City,601900,NZ651955,2018----,957298,1c2i,1c1m,2018
-37.67680734,175.4614527,Matamata-Piako District,534500,NZ651957,2018----,957300,1c1i,1c1m,2018
-41.10068432,174.8358353,Porirua City,570400,NZ651958,2018----,957301,2c1i,1c1m,2018
-40.55089544,175.2010309,Horowhenua District,563600,NZ651959,2018----,957302,1mc,1c1m,2018
-40.3428807,175.6450217,Palmerston North City,562600,NZ651960,2018----,957303,1c2i,1c1m,2018
-40.18263327,175.6283664,Manawatu District,560422,NZ651962,2018----,957305,1c1i,1c1m,2018
-38.58255905,176.0632015,Taupo District,541332,NZ651964,2018----,957307,1f2i,1c1m,2018
-36.86613331,174.666802,Auckland,514801,NZ651965,2018----,957308,1c1i,1c1m,2018
-36.84474843,174.612921,Auckland,513631,NZ651966,2018----,957309,1c1f1mc,1c1m,2018
-45.72035089,168.1915224,Southland District,612714,NZ651967,2018----,957310,1c2i,1c1m,2018
-37.53930556,175.5037399,Matamata-Piako District,534500,NZ651968,2018----,957311,1c2i,1c1m,2018
-43.49491458,172.6592256,Christchurch City,590502,NZ651969,2018----,957312,1c1f1i,1c1m,2018
-36.92452597,174.6426444,Auckland,512600,NZ651973,2018----,957316,2c2i,1c1m,2018
-39.94109035,174.9832731,Wanganui District,555800,NZ651974,2018----,957317,2c,1c1s,2018
-45.02589461,168.7361776,Queenstown-Lakes District,608700,NZ651975,2018----,957318,1c1p,1c1m,2018
-41.51891882,173.6313978,Marlborough District,580444,NZ651977,2018----,957320,1c1i,1c1m,2018
-43.62347307,172.2930174,Selwyn District,587010,NZ651978,2018----,957321,1T,1c1m,2018
-39.66513592,176.7919074,Hastings District,545842,NZ651981,2018----,957324,1c1i,1c1m,2018
-41.22183081,173.3974396,Nelson City,581812,NZ651982,2018----,957325,1c1i,1c1m,2018
-41.2715677,174.7868438,Wellington City,572900,NZ651983,2018----,957326,1b,1c1m,2018
-46.19488149,168.1506953,Southland District,612740,NZ651985,2018----,957328,1c1i,1c1m,2018
-44.93844604,168.8314877,Queenstown-Lakes District,609200,NZ651986,2018----,957329,1c,2c2m,2018
-41.29517028,174.7773005,Wellington City,573101,NZ651987,2018----,957330,1c1b,1c1m,2018
-37.79021664,175.2599109,Hamilton City,528900,NZ651989,2018----,957332,2c,1c1m,2018
-36.83956957,175.697495,Thames-Coromandel District,533000,NZ651990,2018----,957333,1c1mc1i,1c1s,2018
-39.56025433,174.173354,South Taranaki District,554130,NZ651991,2018----,957334,1c1i,1c1s,2018
-43.54481094,172.6097026,Christchurch City,590900,NZ651994,2018----,957337,1c1b,1c1m,2018
-41.22137544,174.8687689,Hutt City,569800,NZ651999,2018----,957342,2c,2c2m,2018
-36.87235061,174.7770274,Auckland,516001,NZ652000,2018----,957343,1c1mc,1c1s,2018
-36.83196799,174.613516,Auckland,513512,NZ652001,2018----,957344,2c2i,1c1s,2018
-41.21663546,174.8909644,Hutt City,569202,NZ652002,2018----,957345,1c1p,1c1s,2018
-45.89375205,170.4971143,Dunedin City,604210,NZ652003,2018----,957346,1c,1c1s,2018
-35.18842927,173.3450819,Far North District,500202,NZ652004,2018----,957347,1mc,2c1s1m,2018
-36.91527438,174.7224365,Auckland,518901,NZ652006,2018----,957349,2c2i,1c1m,2018
-36.91527438,174.7224365,Auckland,518901,NZ657571,2018----,960911,2c,0c,2018
-36.91129751,174.7576369,Auckland,518701,NZ652007,2018----,957350,2c1i,1c1m,2018
-36.91129751,174.7576369,Auckland,518701,NZ656377,2018----,963717,3c1i,0c,2018
-45.888817,170.4785824,Dunedin City,604110,NZ652008,2018----,957351,2c1i,1c1m,2018
-36.77458912,174.7213558,Auckland,508412,NZ652009,2018----,957352,2c,1c1m,2018
-36.13918473,174.5120116,Kaipara District,505010,NZ652012,2018----,957355,2c,3c1s2m,2018
-36.08677326,174.5687599,Kaipara District,505021,NZ652013,2018----,957356,1c2i,1c1s,2018
-40.94317275,175.6525213,Masterton District,578700,NZ652014,2018----,957357,1c1i,1c1m,2018
-41.15718135,174.9849781,Hutt City,568101,NZ652019,2018----,957362,1c2i,1c1m,2018
-46.41053909,168.3749583,Invercargill City,611100,NZ652020,2018----,957363,1c1b,1c1m,2018
-45.02081758,168.7054839,Queenstown-Lakes District,609302,NZ652021,2018----,957364,1c2i,2c2m,2018
-39.6319646,176.802906,Hastings District,545761,NZ652022,2018----,957365,1c2i,1c1m,2018
-44.12951398,171.3065849,Timaru District,598312,NZ652023,2018----,957366,1T,1c1m,2018
-36.12937604,174.1437396,Kaipara District,505010,NZ652025,2018----,957368,1mc2i,1c1m,2018
-38.31534043,176.6263037,Whakatane District,542550,NZ652027,2018----,957370,1T1i,1c1m,2018
-42.25442408,173.8114595,Kaikoura District,581500,NZ652028,2018----,957371,1c,1c1m,2018
-36.73085948,174.707277,Auckland,508701,NZ652029,2018----,957372,1c1p,1c1m,2018
-41.47890072,173.9647702,Marlborough District,580430,NZ652033,2018----,957376,2c,2c2s,2018
-41.28434103,174.8257978,Wellington City,577600,NZ652036,2018----,957379,1c2i1o,1c1m,2018
-37.01822676,175.5137601,Thames-Coromandel District,533603,NZ652037,2018----,957380,1c1i,1c1m,2018
-37.15395014,175.6403148,Thames-Coromandel District,533603,NZ652038,2018----,957381,1i,2c2m,2018
-37.15395014,175.6403148,Thames-Coromandel District,533603,NZ664890,2018----,968550,1c1i,0c,2018
-40.33652902,175.2997088,Manawatu District,561422,NZ652039,2018----,957382,1c2i,1c1m,2018
-36.99982081,174.9034662,Auckland,523820,NZ652041,2018----,957384,2c1i,1c1m,2018
-36.95247877,174.8794783,Auckland,523501,NZ652043,2018----,957386,1c2i,1c1m,2018
-36.77443666,174.718809,Auckland,508411,NZ652045,2018----,957388,1c1i1o,1c1m,2018
-36.8305234,174.7977332,Auckland,509400,NZ652046,2018----,957389,1c1b,1c1m,2018
-41.77952872,172.2539031,Tasman District,581842,NZ652050,2018----,957393,2i,1c1m,2018
-35.93715812,173.8736125,Kaipara District,504600,NZ652053,2018----,957396,1c1b,1c1m,2018
-38.63254835,176.2083461,Taupo District,541343,NZ652055,2018----,957398,1T,1c1m,2018
-45.06367681,169.2184425,Central Otago District,608302,NZ652056,2018----,957399,2i,2c2m,2018
-37.69156721,176.2575014,Tauranga City,536515,NZ652057,2018----,957400,1c1T1i,1c1m,2018
-45.8312692,170.5913232,Dunedin City,604710,NZ652058,2018----,957401,1c2i,2c2m,2018
-36.9791665,175.8409006,Thames-Coromandel District,533603,NZ652059,2018----,957402,1f,2c2m,2018
-45.90096214,170.4527643,Dunedin City,605920,NZ652060,2018----,957403,1c1i,1c1m,2018
-39.53176893,176.8625248,Napier City,547100,NZ652062,2018----,957405,1c1p,1c1m,2018
-43.20552624,172.4775976,Waimakariri District,585807,NZ652063,2018----,957406,1c1i,1c1m,2018
-38.73921132,175.6836584,Taupo District,532502,NZ652067,2018----,957410,1f1i,2c2m,2018
-35.67671642,174.3033315,Whangarei District,502102,NZ652068,2018----,957411,3c1f3i,1c1m,2018
-46.41559025,168.3981514,Invercargill City,611500,NZ652070,2018----,957413,2c,2c2m,2018
-41.50834234,173.952194,Marlborough District,581230,NZ652077,2018----,957420,3c,1c1m,2018
-36.78664419,174.7519497,Auckland,507900,NZ652078,2018----,957421,3c,2c2m,2018
-41.19858328,175.440204,South Wairarapa District,579803,NZ652081,2018----,957424,1c1B,1c1m,2018
-37.79593216,175.2607324,Hamilton City,529000,NZ652085,2018----,957428,2c,3c2s1m,2018
-37.95207502,175.6281438,Waipa District,535241,NZ652086,2018----,957429,1c1T,1c1m,2018
-37.78413023,175.2260368,Hamilton City,528505,NZ652087,2018----,957430,1c,1c1s,2018
-39.83149952,174.8858283,Wanganui District,555400,NZ652088,2018----,957431,1i,1c1s,2018
-44.24937917,171.2955581,Timaru District,598600,NZ652090,2018----,957433,2i,2c1s1m,2018
-41.12285249,174.8804429,Porirua City,571400,NZ652091,2018----,957434,1c1p,1c1s,2018
-41.13007615,174.8386202,Porirua City,570700,NZ652092,2018----,957435,1c1p,1c1m,2018
-40.27657478,175.6013427,Manawatu District,561901,NZ652094,2018----,957437,1c1i,2c2m,2018
-40.30001025,175.8233813,Tararua District,550200,NZ652095,2018----,957438,2mc,2c2m,2018
-40.30001025,175.8233813,Tararua District,550200,NZ661593,2018----,965932,1c,0c,2018
-40.30001025,175.8233813,Tararua District,550200,NZ668020,2018----,972680,1c,0c,2018
-46.41158855,168.3474111,Invercargill City,611210,NZ652096,2018----,957439,2c,1c1m,2018
-43.54289127,172.6659987,Christchurch City,594200,NZ652097,2018----,957440,2c,1c1m,2018
-36.88182684,174.6401807,Auckland,510800,NZ652099,2018----,957442,1c1p,1c1m,2018
-38.23586355,178.2526575,Gisborne District,543301,NZ652101,2018----,957444,2i,1c1m,2018
-36.78975147,174.7508886,Auckland,507900,NZ652102,2018----,957445,2c,2c2m,2018
-35.74297194,174.220873,Whangarei District,501810,NZ652104,2018----,957447,1T2i,1c1m,2018
-38.01123292,175.369483,Waipa District,527936,NZ652105,2018----,957448,1c2i,1c1m,2018
-46.10393309,169.1245642,Gore District,610033,NZ652107,2018----,957450,1T4i,1c1m,2018
-40.31010789,175.7158465,Palmerston North City,560302,NZ652108,2018----,957451,2c1T1i,1c1m,2018
-40.30242095,176.6119021,Central Hawkes Bay District,549601,NZ652110,2018----,957453,1p,1c1m,2018
-43.51618585,172.5864779,Christchurch City,589400,NZ652111,2018----,957454,3c2i,1c1m,2018
-36.92826792,174.9295834,Auckland,523110,NZ652112,2018----,957455,1c2i,1c1m,2018
-35.06119636,173.2581271,Far North District,500208,NZ652114,2018----,957457,3c,1c1m,2018
-39.91627745,176.397163,Central Hawkes Bay District,549200,NZ652116,2018----,957459,1T2i,1c1m,2018
-40.86901527,175.0355786,Kapiti Coast District,563705,NZ652117,2018----,957460,1c1b,1c1m,2018
-36.75506362,174.5920538,Auckland,505600,NZ652120,2018----,957463,1c1b,1c1m,2018
-38.68232782,177.8858602,Gisborne District,544003,NZ652121,2018----,957464,1f1i,1c1m,2018
-36.90482666,174.7422917,Auckland,518500,NZ652126,2018----,957469,1c1f1i,1c1s,2018
-36.86855503,174.7213756,Auckland,515002,NZ652129,2018----,957472,2c1f1i,1c1m,2018
-40.25643361,175.530274,Manawatu District,561422,NZ652130,2018----,957473,1i,1c1m,2018
-39.51852678,176.9176893,Napier City,545632,NZ652131,2018----,957474,1s1i1o,1c1s,2018
-38.97619524,175.7711285,Taupo District,541343,NZ652132,2018----,957475,1c1i,1c1m,2018
-39.06159233,174.135431,New Plymouth District,551014,NZ652133,2018----,957476,1c1i,1c1s,2018
-41.27732573,174.7709537,Wellington City,572900,NZ652139,2018----,957482,1b1p,2c2m,2018
-41.2313665,174.8128805,Wellington City,573900,NZ652140,2018----,957483,1c,1c1m,2018
-38.12845038,176.222028,Rotorua District,539400,NZ652143,2018----,957486,1c2i,1c1m,2018
-43.21170398,171.7182807,Selwyn District,587100,NZ652148,2018----,957491,1c1f,1c1m,2018
-41.28747369,174.7564683,Wellington City,575200,NZ652153,2018----,957496,1c1mc,1c1m,2018
-37.84844612,178.3221838,Gisborne District,543301,NZ653154,2018----,957497,1c1i,1c1m,2018
-38.0285574,176.7477294,Whakatane District,542540,NZ653155,2018----,957498,1f1n,1c1m,2018
-38.14564465,176.2369196,Rotorua District,539900,NZ653156,2018----,957499,2c2i,1c1m,2018
-37.35372877,175.0819626,Waikato District,527210,NZ653158,2018----,957501,1c,1c1m,2018
-41.29696811,174.0016545,Marlborough District,581100,NZ653161,2018----,957504,1c1i,1c1m,2018
-40.054933,175.4840583,Rangitikei District,559220,NZ653163,2018----,957506,2c,1c1s,2018
-40.44338014,175.5520593,Palmerston North City,561902,NZ653164,2018----,957507,1f1i,1c1m,2018
-46.36927233,168.2720439,Invercargill City,610052,NZ653166,2018----,957509,1c1i,1c1s,2018
-37.65373437,176.2056334,Tauranga City,536821,NZ653167,2018----,957510,1c1s,1c1m,2018
-44.84412922,170.8793433,Waimate District,600410,NZ653169,2018----,957512,4i,1c1s,2018
-44.14797951,170.109507,Mackenzie District,600323,NZ653170,2018----,957513,1c1i,1c1m,2018
-37.59119331,178.2997297,Gisborne District,543301,NZ653175,2018----,957518,1c1i,2c2m,2018
-39.50052202,176.8858223,Napier City,546400,NZ653177,2018----,957520,1B2i,1c1m,2018
-36.9178795,174.8679085,Auckland,522920,NZ653179,2018----,957522,1T1i,1c1m,2018
-36.91299378,174.8610546,Auckland,522920,NZ653180,2018----,957523,1c2f,1c1m,2018
-36.78544418,174.7403689,Auckland,508620,NZ653181,2018----,957524,1p,1c1m,2018
-41.28189142,174.7710175,Wellington City,575300,NZ653182,2018----,957525,3c1i,1c1m,2018
-41.04403984,173.0128621,Tasman District,581832,NZ653183,2018----,957526,1B1i,1c1m,2018
-36.75258965,174.7248966,Auckland,508803,NZ653184,2018----,957527,2c1i,1c1m,2018
-36.75263811,174.7259058,Auckland,508803,NZ653185,2018----,957528,3c2i,1c1m,2018
-38.03273359,175.7901008,South Waikato District,535232,NZ653186,2018----,957529,3c1f,1c1m,2018
-41.22181597,174.8721456,Hutt City,569900,NZ653188,2018----,957531,1c1f,1c1m,2018
-41.20312499,174.9278685,Hutt City,568402,NZ653189,2018----,957532,1c1b,1c1m,2018
-38.10142386,176.221649,Rotorua District,538602,NZ653190,2018----,957533,1c1B,1c1m,2018
-37.83830287,175.1727365,Waipa District,527914,NZ653191,2018----,957534,3c1i,2c2m,2018
-45.25583826,169.3929912,Central Otago District,608500,NZ653192,2018----,957535,2c,1c1s,2018
-41.34142298,173.1741208,Tasman District,584202,NZ653196,2018----,957539,2c,1c1m,2018
-38.62597289,177.9866533,Gisborne District,543901,NZ653198,2018----,957541,1c2i,1c1m,2018
-45.80455498,169.4946608,Clutha District,607502,NZ653199,2018----,957542,1c,1c1m,2018
-39.92616083,175.0389261,Wanganui District,556800,NZ653200,2018----,957543,1c1p,1c1m,2018
-36.60789295,174.6984911,Auckland,505802,NZ653202,2018----,957545,1c1i,1c1s,2018
-37.64737829,175.5466457,Matamata-Piako District,534902,NZ653203,2018----,957546,1f2i,1c1m,2018
-44.77745142,170.9919225,Waimate District,600410,NZ653204,2018----,957547,1c2i,1c1s,2018
-38.0621843,176.7324812,Kawerau District,542600,NZ653205,2018----,957548,1c1i,1c1m,2018
-41.08687588,174.8782975,Porirua City,572000,NZ653206,2018----,957549,1mc,1c1m,2018
-36.90737933,175.7479677,Thames-Coromandel District,533200,NZ653209,2018----,957552,1c1o,1c1m,2018
-38.67517506,178.0444044,Gisborne District,544802,NZ653210,2018----,957553,1c1p,2c2m,2018
-36.96566647,174.8656724,Auckland,522302,NZ653212,2018----,957555,1c2i,1c1m,2018
-36.83282576,174.6482276,Auckland,512201,NZ653215,2018----,957558,2c1i,1c1m,2018
-36.29727121,174.5236545,Auckland,505300,NZ653217,2018----,957560,1mc1i,1c1m,2018
-37.13601614,174.7514754,Auckland,521122,NZ653220,2018----,957563,2c,3c3m,2018
-36.12159334,174.2100638,Kaipara District,505010,NZ653223,2018----,957566,1c1i,2c2m,2018
-36.69793016,174.7042873,Auckland,506300,NZ653224,2018----,957567,2c1i,1c1m,2018
-35.74143276,174.2634139,Whangarei District,502003,NZ653225,2018----,957568,1c1i,1c1m,2018
-36.9051248,174.9009195,Auckland,522722,NZ653227,2018----,957570,1c1i,1c1m,2018
-36.9619626,174.8650653,Auckland,523402,NZ653228,2018----,957571,2c,1c1m,2018
-43.60130982,172.2666258,Selwyn District,587010,NZ653231,2018----,957574,1c2i1o,1c1s,2018
-41.24446354,174.7909859,Wellington City,574200,NZ653234,2018----,957577,4c,2c2m,2018
-39.50632134,176.875612,Napier City,547001,NZ653235,2018----,957578,1c1i,1c1s,2018
-36.27431557,174.5603585,Auckland,506615,NZ653237,2018----,957580,2c,2c2m,2018
-36.88397847,174.7484379,Auckland,518201,NZ653239,2018----,957582,3c,1c1m,2018
-37.03928273,174.8778388,Auckland,524812,NZ653241,2018----,957584,1c1T1i,1c1m,2018
-36.93930069,174.9777388,Auckland,523202,NZ653245,2018----,957588,1c1T,2c2m,2018
-37.96291072,177.0041856,Whakatane District,542440,NZ653248,2018----,957591,1c1i,1c1m,2018
-37.69918109,176.0937105,Western Bay Of Plenty District,536503,NZ653252,2018----,957595,1f,1c1m,2018
-37.41624988,175.6150094,Hauraki District,533901,NZ653253,2018----,957596,1c1i,1c1m,2018
-35.98618508,173.8822728,Kaipara District,504501,NZ653255,2018----,957598,1f1i,2c2m,2018
-42.24703971,171.7019319,Buller District,584702,NZ653256,2018----,957599,1c1i,1c1m,2018
-37.34686312,174.9088083,Waikato District,526701,NZ653257,2018----,957600,1c1i,1c1m,2018
-38.99485215,174.2771084,New Plymouth District,550700,NZ653259,2018----,957602,1T1p,1c1s,2018
-41.28073115,174.766807,Wellington City,575200,NZ653261,2018----,957604,1c2mc,1c1m,2018
-39.49981344,176.7560162,Hastings District,545821,NZ653262,2018----,957605,1c1i,1c1m,2018
-40.49028273,175.3645809,Horowhenua District,561500,NZ653264,2018----,957607,1c1f1i,4c1s3m,2018
-41.28991619,174.7757367,Wellington City,573101,NZ653265,2018----,957608,1c1mc,1c1m,2018
-41.22882703,173.4355919,Nelson City,581812,NZ653266,2018----,957609,1c1i,1c1m,2018
-39.08454014,177.193246,Wairoa District,545301,NZ653267,2018----,957610,1c,1c1m,2018
-35.34137852,173.8688355,Far North District,501632,NZ653271,2018----,957614,2i,3c3m,2018
-36.84876358,174.7697071,Auckland,514103,NZ653272,2018----,957615,2c1i,1c1m,2018
-36.86054063,174.8288678,Auckland,516500,NZ653274,2018----,957617,1c2i,1c1m,2018
-39.39440117,175.3744505,Ruapehu District,554900,NZ653275,2018----,957618,1T1i,1c1m,2018
-44.92776567,168.7378941,Queenstown-Lakes District,609026,NZ653278,2018----,957621,2c1p,1c1m,2018
-41.12051572,175.4468012,South Wairarapa District,579803,NZ653280,2018----,957623,1c1i,1c1s,2018
-41.27348338,173.3154156,Nelson City,582600,NZ653281,2018----,957624,1b1i,1c1s,2018
-37.98243107,178.2690487,Gisborne District,543301,NZ653282,2018----,957625,1T,1c1m,2018
-36.15016094,174.4503765,Kaipara District,505010,NZ653284,2018----,957627,1f1i,1c1s,2018
-43.49972851,172.5998255,Christchurch City,592000,NZ653285,2018----,957628,1c1p,1c1s,2018
-37.92923833,175.8331745,South Waikato District,535232,NZ653289,2018----,957632,1c1i,1c1m,2018
